----------------------------------------------------------------------------------
-- Benchmark
--   identifier                                                bench.07.local-copy
--   date                                                 Thu Oct 27 09:42:27 2016
----------------------------------------------------------------------------------
-- MPI Environment Flags
--   I_MPI_MPIRUN                                                           mpirun
--   I_MPI_ROOT            /opt/intel/compilers_and_libraries_2016.3.210/linux/mpi
--   I_MPI_INFO_NUMA_NODE_NUM                                                    2
--   I_MPI_INFO_NUMA_NODE_DIST                                         10,20,20,10
--   I_MPI_INFO_NUMA_NODE_MAP                                               mic0:1
--   I_MPI_PERHOST                                                        allcores
--   I_MPI_HYDRA_UUID                         11610000-7e4b-04e2-d33f-050000017f00
--   I_MPI_PM                                                                hydra
--   I_MPI_RANK_CMD                                     ./bench.07.local-copy.mpi 
--   I_MPI_CMD                             mpirun -n 28 ./bench.07.local-copy.mpi 
--   I_MPI_INFO_STATE                                                            0
--   I_MPI_INFO_MODE                                                           775
--   I_MPI_INFO_VEND                                                             1
--   I_MPI_INFO_FLGB                                                           641
--   I_MPI_INFO_FLGC                                                    2143216639
--   I_MPI_INFO_FLGD                                                   -1075053569
--   I_MPI_INFO_FLGCEXT                                                          0
--   I_MPI_INFO_FLGDEXT                                                          0
--   I_MPI_INFO_DESC                                                    1342177285
--   I_MPI_INFO_BRAND                                            Intel(R) Xeon(R) 
--   I_MPI_INFO_SERIAL                                                E5-2630L v2 
--   I_MPI_INFO_C_NAME                                                     Unknown
--   I_MPI_INFO_SIGN                                                        198372
--   I_MPI_INFO_LCPU                                                            24
--   I_MPI_INFO_PACK               0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
--   I_MPI_INFO_CORE               0,1,2,3,4,5,0,1,2,3,4,5,0,1,2,3,4,5,0,1,2,3,4,5
--   I_MPI_INFO_THREAD             0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
--   I_MPI_INFO_CACHE1 0,1,2,3,4,5,16,17,18,19,20,21,0,1,2,3,4,5,16,17,18,19,20,21
--   I_MPI_INFO_CACHE2 0,1,2,3,4,5,16,17,18,19,20,21,0,1,2,3,4,5,16,17,18,19,20,21
--   I_MPI_INFO_CACHE3             0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
--   I_MPI_INFO_CACHES                                                           3
--   I_MPI_INFO_CACHE_SHARE                                                 2,2,32
--   I_MPI_INFO_CACHE_SIZE                                   32768,262144,15728640
--   I_MPI_INFO_NC                                                              12
--   I_MPI_INFO_NP                                                               2
--   I_MPI_PIN_MAPPING 28:0 0,1 12,2 1,3 13,4 2,5 14,6 3,7 15,8 4,9 16,10 5,11 17,12 6,13 18,14 7,15 19,16 8,17 20,18 9,19 21,20 10,21 22,22 11,23 23,24 0,25 12,26 1,27 13
--   I_MPI_PIN_INFO                                                              0
--   I_MPI_EXT_MPI_CALLS_24854                                      0x7ff148d424a0
--   I_MPI_THREAD_LEVEL                                                          1
--   I_MPI_NUMBER_OF_MPI_PROCESSES_PER_NODE                                     28
----------------------------------------------------------------------------------
-- DASH Environment Flags
--   DASH_ENABLE_HDF5                                                            1
--   DASH_ENABLE_MPI_SHWIN                                                       1
--   DASH_ENABLE_NUMA                                                            1
--   DASH_ENABLE_OPENMP                                                          1
--   DASH_ENABLE_HWLOC                                                           1
----------------------------------------------------------------------------------
-- DASH Configuration
--   MPI implementation                                                   intelmpi
--   Host system identifier                                                default
--   PAPI                                                                 disabled
--   hwloc                                                                 enabled
--   libnuma                                                               enabled
--   MPI shared windows                                                    enabled
--   BLAS                                                                 disabled
--   LAPACK                                                               disabled
--   Intel MKL                                                            disabled
--   ScaLAPACK                                                            disabled
----------------------------------------------------------------------------------
-- Process Pinning
--   unit host                                 domain               NUMA core  CPU
--   0    projekt03                            .0.0.2.0.0.6.0.0        0    0    0
--   1    projekt03                            .0.0.2.0.0.6.0.0        0    0    1
--   2    projekt03                            .0.0.2.0.0.7.0.0        0    1    2
--   3    projekt03                            .0.0.2.0.0.7.0.0        0    1    3
--   4    projekt03                            .0.0.2.0.0.2.0.0        0    2    4
--   5    projekt03                            .0.0.2.0.0.2.0.0        0    2    5
--   6    projekt03                            .0.0.2.0.0.3.0.0        0    3    6
--   7    projekt03                            .0.0.2.0.0.3.0.0        0    3    7
--   8    projekt03                            .0.0.2.0.0.4.0.0        0    4    8
--   9    projekt03                            .0.0.2.0.0.4.0.0        0    4    9
--   10   projekt03                            .0.0.2.0.0.5.0.0        0    5   10
--   11   projekt03                            .0.0.2.0.0.5.0.0        0    5   11
--   12   projekt03                            .0.0.1.0.0.0.0.0        1    6   12
--   13   projekt03                            .0.0.1.0.0.0.0.0        1    6   13
--   14   projekt03                            .0.0.1.0.0.1.0.0        1    7   14
--   15   projekt03                            .0.0.1.0.0.1.0.0        1    7   15
--   16   projekt03                            .0.0.1.0.0.2.0.0        1    8   16
--   17   projekt03                            .0.0.1.0.0.2.0.0        1    8   17
--   18   projekt03                            .0.0.1.0.0.3.0.0        1    9   18
--   19   projekt03                            .0.0.1.0.0.3.0.0        1    9   19
--   20   projekt03                            .0.0.1.0.0.4.0.0        1   10   20
--   21   projekt03                            .0.0.1.0.0.4.0.0        1   10   21
--   22   projekt03                            .0.0.1.0.0.5.0.0        1   11   22
--   23   projekt03                            .0.0.1.0.0.5.0.0        1   11   23
--   24   projekt03                            .0.0.2.0.0.6.0.0        0    0    0
--   25   projekt03                            .0.0.2.0.0.6.0.0        0    0    1
--   26   projekt03                            .0.0.2.0.0.7.0.0        0    1    2
--   27   projekt03                            .0.0.2.0.0.7.0.0        0    1    3
----------------------------------------------------------------------------------
-- Runtime arguments
--   -smin           64                                         initial block size
--   -sb              4                                            block size base
--   -rmax       524288                                            initial repeats
--   -rmin            1                                               min, repeats
--   -rb              4                                                  rep. base
--   -i               8                                                 iterations
--   -verify          0                                               verification
--   -lo              0                                                 local only
--   -fcache          0                                      no copying from cache
----------------------------------------------------------------------------------
units, mpi.impl,  scenario,   copy.type,  src.u, dest.u, init.u, repeats,  block.n, block.kb, init.s,  copy.s, copy.min.us, copy.med.us, copy.max.us, copy.sdv.us, time.s,     mb/s
   28, intelmpi,     local,   std::copy,      4,      4,     16,  524288,       64,        0,  87.89, 0.52566,        0.00,        1.00,       70.00,        2.16, 163.31,   487.00
   28, intelmpi,     local,   std::copy,      4,      4,     16,  131072,      256,        2,  27.51, 0.14200,        0.00,        1.00,       68.00,        2.12,  48.09,  1802.79
   28, intelmpi,     local,   std::copy,      4,      4,     16,   32768,     1024,        8,  10.77, 0.04934,        1.00,        1.00,       80.00,        2.39,  15.53,  5188.28
   28, intelmpi,     local,   std::copy,      4,      4,     16,    8192,     4096,       32,   7.62, 0.02623,        2.00,        3.00,       67.00,        2.24,   9.47,  9760.19
   28, intelmpi,     local,   std::copy,      4,      4,     16,    2048,    16384,      128,   4.05, 0.02272,       10.00,       11.00,       76.00,        4.54,   4.62, 11267.11
   28, intelmpi,     local,   std::copy,      4,      4,     16,     512,    65536,      512,   4.00, 0.02368,       43.00,       46.00,      170.00,        6.90,   4.57, 10811.27
   28, intelmpi,     local,   std::copy,      4,      4,     16,     128,   262144,     2048,   2.22, 0.07934,      560.00,      614.00,     1164.00,       52.27,   2.50,  3226.82
   28, intelmpi,     local,   std::copy,      4,      4,     16,      32,  1048576,     8192,   1.88, 0.14446,     4379.00,     4421.00,     7279.00,      497.47,   2.29,  1772.08
   28, intelmpi,     local,  dash::copy,      4,      4,     16,  524288,       64,        0,  87.87, 2.49791,        4.00,        5.00,       78.00,        3.61, 160.18,   102.49
   28, intelmpi,     local,  dash::copy,      4,      4,     16,  131072,      256,        2,  25.44, 0.63396,        4.00,        5.00,       76.00,        3.73,  43.57,   403.81
   28, intelmpi,     local,  dash::copy,      4,      4,     16,   32768,     1024,        8,  10.95, 0.17869,        4.00,        5.00,       73.00,        3.84,  15.92,  1432.66
   28, intelmpi,     local,  dash::copy,      4,      4,     16,    8192,     4096,       32,   7.13, 0.06156,        6.00,        7.00,       70.00,        3.94,   8.61,  4158.75
   28, intelmpi,     local,  dash::copy,      4,      4,     16,    2048,    16384,      128,   4.78, 0.03556,       15.00,       17.00,       81.00,        6.81,   5.79,  7199.51
   28, intelmpi,     local,  dash::copy,      4,      4,     16,     512,    65536,      512,   3.34, 0.02697,       50.00,       52.00,      187.00,        6.90,   3.75,  9492.38
   28, intelmpi,     local,  dash::copy,      4,      4,     16,     128,   262144,     2048,   2.25, 0.10283,      750.00,      802.00,      879.00,       24.28,   2.65,  2489.42
   28, intelmpi,     local,  dash::copy,      4,      4,     16,      32,  1048576,     8192,   1.76, 0.12463,     3802.00,     3855.00,     4906.00,      185.00,   2.20,  2054.00
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,  524288,       64,        0,  91.99, 2.96826,        4.00,        5.00,       87.00,        3.92, 166.03,    86.25
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,  131072,      256,        2,  24.95, 0.74874,        5.00,        5.00,       76.00,        3.90,  43.48,   341.91
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,   32768,     1024,        8,  10.12, 0.22755,        6.00,        7.00,       75.00,        4.28,  14.64,  1125.02
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,    8192,     4096,       32,   6.07, 0.08543,        9.00,       10.00,       76.00,        4.36,   7.44,  2996.54
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,    2048,    16384,      128,   5.25, 0.04222,       18.00,       20.00,       84.00,        5.94,   6.24,  6063.19
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,     512,    65536,      512,   3.41, 0.02901,       53.00,       55.00,      381.00,       15.60,   3.85,  8823.93
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,     128,   262144,     2048,   2.17, 0.08284,      606.00,      640.00,     2021.00,      122.36,   2.39,  3090.41
   28, intelmpi,  socket.b,  dash::copy,      4,      8,     20,      32,  1048576,     8192,   1.89, 0.14901,     4393.00,     4469.00,    10651.00,     1077.40,   2.31,  1718.02
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,  524288,       64,        0,  90.44, 4.46297,        7.00,        8.00,       77.00,        4.80, 167.41,    57.36
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,  131072,      256,        2,  25.57, 1.14403,        7.00,        8.00,       81.00,        4.96,  45.09,   223.77
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,   32768,     1024,        8,  10.44, 0.32886,        8.00,       10.00,       81.00,        5.15,  16.51,   778.46
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,    8192,     4096,       32,   7.59, 0.12562,       13.00,       15.00,       80.00,        5.96,   9.92,  2037.88
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,    2048,    16384,      128,   5.25, 0.06505,       30.00,       31.00,       94.00,        7.04,   6.24,  3935.62
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,     512,    65536,      512,   3.66, 0.04852,       90.00,       92.00,      382.00,       16.24,   4.32,  5276.17
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,     128,   262144,     2048,   2.26, 0.07689,      558.00,      584.00,     1805.00,      109.59,   2.53,  3329.35
   28, intelmpi, rmt.async,  dash::copy,      4,     16,      8,      32,  1048576,     8192,   1.85, 0.10991,     3228.00,     3262.00,     8606.00,      929.32,   2.24,  2329.18
Benchmark finished
